,id,last_scraped,source,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,price_quote_checkin_date,price_quote_checkout_date,price_quote_total_price,price_quote_price_per_night,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes
572,45194282,2026-06-24,city scrape,Room Across UOttawa 10 Minutes Walk Parliament,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.42268,-75.67884,Private room in rental unit,Private room,1,1.0,2.0,1.0,70.86,2026-06-24,2026-07-24,2125.81,70.86,30.0,1125.0,t,30,60,90,365,2026-06-24,7,0,0,2020-09-05,2022-10-02,4.29,4.43,4.14,4.14,5.0,4.43,0.1,28,0
573,45194485,2026-06-24,city scrape,Across Uottawa Room 10min Walk Parliament/Downtown,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.42207700078277,-75.67965420367723,Private room in rental unit,Private room,1,1.0,2.0,1.0,57.62,2026-06-24,2026-07-24,1728.69,57.62,30.0,1125.0,t,30,60,90,365,2026-06-24,2,0,0,2021-08-31,2023-05-15,3.0,2.5,4.5,3.5,5.0,3.0,0.03,28,0
574,45198554,2026-07-02,previous scrape,Penthouse in the Byward Market,63054768,Jf,10,3,10,0,"Ottawa, Canada",t,5,t,Rideau-Vanier,45.42989,-75.68865,Entire condo,Entire home/apt,4,1.4,3.0,2.0,39.95,2027-02-01,2027-06-01,4793.41,39.95,120.0,1125.0,t,0,0,0,151,2026-07-02,1,0,0,2022-11-11,2022-11-11,5.0,5.0,5.0,5.0,5.0,5.0,0.02,2,2
575,45202463,2026-06-24,city scrape,Little Brick House-2 Bedroom Private Home,34395919,Hana,11,0,10,10,"Ottawa, Canada",t,4,t,Rideau-Vanier,45.44014,-75.66713,Entire home,Entire home/apt,4,1.4,2.0,3.0,134.44,2027-03-07,2027-04-06,4033.34,134.44,30.0,1125.0,t,7,15,15,124,2026-06-24,236,20,46,2020-09-07,2026-02-20,4.9,4.94,4.97,4.97,4.75,4.83,3.34,1,1
576,45228088,2026-06-24,city scrape,Room Across UOttawa  Steps TO  Downtown Ottawa,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.42228,-75.679,Private room in condo,Private room,1,1.0,2.0,1.0,54.65,2026-06-24,2026-07-24,1639.41,54.65,30.0,1125.0,t,30,60,90,365,2026-06-24,11,0,0,2020-11-11,2022-09-25,3.91,3.82,4.27,4.55,4.45,3.91,0.16,28,0
577,45302445,2026-06-24,city scrape,Victorian Room  3Min Walk To UOttawa Train Station,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.4239,-75.67906,Private room in rental unit,Private room,2,1.0,2.0,1.0,62.4,2026-06-24,2026-07-24,1872.0,62.4,30.0,1125.0,t,30,60,90,365,2026-06-24,2,0,0,2021-01-21,2022-07-10,3.0,3.0,3.0,3.0,3.0,3.0,0.03,28,0
578,45363007,2026-07-02,previous scrape,Perfect for Your Posting: A Downtown Oasis,366233703,J. Anne,5,9,5,9,"Ottawa, Canada",f,1,t,Somerset,45.4139,-75.68485,Entire home,Entire home/apt,8,1.4,4.0,2.0,50.73,2026-07-09,2026-12-07,7660.19,50.73,151.0,1125.0,t,23,53,83,173,2026-07-02,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
579,45407305,2026-06-24,city scrape,"Serene, updated 1 bed downtown Ottawa",109726562,Tara,9,5,7,0,"Ottawa, Canada",t,2,t,Somerset,45.40973,-75.69811,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,98.62,2026-09-18,2026-10-18,2958.47,98.62,30.0,1125.0,t,1,7,11,191,2026-06-24,34,4,2,2020-09-30,2026-05-19,4.94,4.94,4.94,4.94,4.88,4.85,0.49,2,2
580,45507394,2026-06-24,city scrape,Cozy Room in Quiet Corner of Big Nepean LakeHouse,368331813,Josephine,5,9,5,9,"Ottawa, Canada",t,3,t,Barrhaven,45.25367,-75.74217,Private room in home,Private room,2,1.0,2.0,1.0,86.73,2026-07-05,2026-07-07,173.46,86.73,2.0,1125.0,t,17,33,63,153,2026-06-24,25,4,10,2020-11-19,2025-11-27,4.96,4.96,4.96,4.96,5.0,4.92,0.37,3,0
581,45582916,2026-06-24,city scrape,Stylish living near Ottawa River and Cyclist Path,2697550,Alex & Katya,14,0,10,5,"Ottawa, Canada",f,3,t,Rideau-Vanier,45.43022,-75.66286,Entire condo,Entire home/apt,2,1.0,1.0,2.0,84.73,2026-07-01,2026-07-31,2541.88,84.73,30.0,1125.0,t,23,46,46,281,2026-06-24,4,2,1,2020-11-22,2026-02-24,4.75,4.75,5.0,5.0,4.75,4.75,0.06,3,3
582,45610710,2026-06-24,city scrape,Large Cozy Bedroom & Office in Barrhaven LakeHouse,368331813,Josephine,5,9,5,9,"Ottawa, Canada",t,3,t,Barrhaven,45.2542,-75.74196,Private room in home,Private room,2,1.0,2.0,1.0,92.0,2026-09-10,2026-09-12,184.0,92.0,2.0,1125.0,t,0,0,12,12,2026-06-24,25,6,8,2020-10-15,2025-11-12,4.88,4.88,4.88,5.0,4.76,4.8,0.36,3,0
583,45653265,2026-06-24,city scrape,NRC 2A: Quiet room & private washroom,1959431,Paul,14,3,11,9,"Ottawa, Canada",f,13,t,Beacon Hill-Cyrville,45.43755,-75.62169,Private room in home,Private room,1,1.0,2.0,1.0,35.77,2026-08-27,2026-09-26,1073.0,35.77,30.0,1125.0,t,0,0,26,301,2026-06-24,1,0,0,2023-01-01,2023-01-01,5.0,5.0,5.0,5.0,5.0,4.0,0.02,13,7
584,45698033,2026-06-24,city scrape,Ottawa ideal pied-a-terre,3584835,Mélanye,13,9,12,11,"Ottawa, Canada",t,1,t,Rideau-Rockcliffe,45.42509,-75.65619,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,89.5,2026-12-25,2027-01-24,2685.13,89.5,30.0,730.0,t,10,23,34,120,2026-06-24,20,2,2,2020-12-04,2026-03-01,4.65,4.85,4.95,4.8,4.55,4.6,0.3,1,1
585,45698986,2026-07-02,previous scrape,Twin Balcony,342131389,Fraser,6,3,6,3,"Ottawa, Canada",f,9,t,Rideau-Vanier,45.42943,-75.69015,Room in boutique hotel,Private room,2,1.4,1.0,2.0,170.04,2026-07-05,2026-07-06,170.04,170.04,1.0,1125.0,t,8,11,11,11,2026-07-02,30,0,0,2020-11-07,2024-03-09,4.7,4.63,4.77,4.7,4.67,4.67,0.44,9,0
586,45786285,2026-06-24,city scrape,2 Bedroom Basement apt mins from Downtown/La Cité,114722218,Stacie,9,4,5,8,"Ottawa, Canada",t,3,t,Rideau-Rockcliffe,45.4425,-75.62671,Entire guest suite,Entire home/apt,3,1.0,2.0,2.0,165.5,2026-08-28,2026-08-30,331.0,165.5,2.0,30.0,t,0,2,13,109,2026-06-24,227,60,56,2020-10-28,2026-06-19,4.9,4.96,4.96,4.99,4.86,4.92,3.3,3,3
587,45831387,2026-06-24,city scrape,Neat Basement Apartment in the South End,345114048,Merry,6,1,5,8,"Ottawa, Canada",f,1,t,Gloucester-Southgate,45.36167,-75.63414,Entire guest suite,Entire home/apt,3,1.0,1.0,3.0,61.68,2026-07-15,2026-08-14,1850.36,61.68,30.0,1125.0,t,9,39,69,344,2026-06-24,2,0,0,2021-04-30,2021-11-30,5.0,5.0,5.0,5.0,5.0,5.0,0.03,1,1
588,45856453,2026-06-24,city scrape,Cozy and Large Room in Barrhaven House Ottawa,368331813,Josephine,5,9,5,9,"Ottawa, Canada",t,3,t,Barrhaven,45.25301,-75.74141,Private room in home,Private room,2,1.0,2.0,1.0,85.59,2026-07-02,2026-07-04,171.18,85.59,2.0,1125.0,t,22,31,61,61,2026-06-24,21,2,3,2020-10-25,2025-09-01,4.95,5.0,4.86,5.0,4.81,4.86,0.3,3,0
589,45861734,2026-06-24,city scrape,Excellent Apartment Downtown,67179584,Ike,10,2,10,2,Canada,t,4,t,Rideau-Vanier,45.44067,-75.66407,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,84.96,2026-10-01,2026-10-31,2548.85,84.96,30.0,730.0,t,0,0,0,266,2026-06-24,24,3,5,2020-12-31,2026-04-30,4.88,4.79,4.88,4.96,4.71,4.75,0.36,4,4
590,45990050,2026-06-24,city scrape,"Full apartment, ideal for longer term visits",372806115,Julia,5,8,5,8,"Ottawa, Canada",f,1,t,Capital,45.4148,-75.67016,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,146.75,2026-07-01,2026-07-31,4402.36,146.75,30.0,100.0,t,23,53,83,173,2026-06-24,4,0,0,2021-01-04,2022-01-04,4.5,4.75,4.75,5.0,4.75,4.25,0.06,1,1
591,46034768,2026-06-24,city scrape,Heart Of Barrhaven- Updated Private Guest Suite,147189902,Sharmilee,8,10,5,8,"Ottawa, Canada",f,2,t,Barrhaven,45.25425,-75.74071,Entire guest suite,Entire home/apt,4,1.0,2.0,1.0,166.33,2026-06-24,2026-07-24,4990.0,166.33,30.0,365.0,t,30,60,90,365,2026-06-24,44,0,0,2020-11-04,2021-11-10,4.5,4.48,4.57,4.45,4.52,4.45,0.64,2,1
592,46225199,2026-06-24,city scrape,Spacious 4BR Orleans Home w/ Separate In-Law Suite,379979184,Amaury,5,6,5,6,"Ottawa, Canada",t,3,t,Orleans,45.4691,-75.51027,Entire bungalow,Entire home/apt,7,2.0,4.0,4.0,206.13,2026-11-01,2026-12-01,6184.0,206.13,30.0,365.0,t,0,0,0,235,2026-06-24,8,0,0,2020-11-17,2023-05-31,4.63,5.0,5.0,5.0,4.75,4.75,0.12,2,2
593,46263278,2026-07-02,previous scrape,Villy's Clean Quiet and Friendly Escape,69290094,Villy,10,2,5,7,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.45382,-75.65395,Private room in townhouse,Private room,3,1.4,0.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,30.0,1125.0,t,0,0,0,0,2026-07-02,11,0,0,2020-11-16,2022-02-06,4.64,4.64,4.73,4.73,4.82,4.55,0.16,1,0
594,46448890,2026-06-24,city scrape,Stylish east downtown house with easy river access,15420982,Rodney,12,1,7,2,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.42276,-75.66553,Entire home,Entire home/apt,4,1.5,2.0,2.0,90.56,2026-12-06,2027-01-06,2807.48,90.56,1.0,730.0,t,2,29,31,231,2026-06-24,35,19,27,2021-01-02,2025-12-18,4.74,4.8,4.94,4.86,4.86,4.66,0.52,1,1
595,46475247,2026-06-24,city scrape,"Unique comfortable loft, enjoy the Rideau Canal!",318541362,Katie,6,6,5,7,"Ottawa, Canada",f,3,t,Rideau-Vanier,45.42564,-75.67627,Entire loft,Entire home/apt,4,1.0,2.0,3.0,103.24,2026-07-13,2026-08-12,3097.3,103.24,30.0,1125.0,t,11,40,40,222,2026-06-24,82,3,5,2020-11-29,2026-01-02,4.82,4.78,4.89,4.89,4.89,4.77,1.21,3,3
596,46576215,2026-06-24,city scrape,Modern new townhouse close to downtown Ottawa!,27292653,Melanie,11,4,4,11,"Ottawa, Canada",t,1,t,Rideau-Rockcliffe,45.45215434301858,-75.62851027395726,Entire townhouse,Entire home/apt,4,1.5,2.0,2.0,371.0,2026-07-02,2026-07-03,371.0,371.0,1.0,27.0,t,6,15,27,301,2026-06-24,82,17,15,2021-07-25,2026-05-25,4.98,4.94,5.0,5.0,4.84,4.87,1.37,1,1
597,46584509,2026-06-24,city scrape,Cozy crash pad (NOT A DAYTIME OFFICE),276082277,Julia,6,11,6,4,"Ottawa, Canada",f,3,t,Knoxdale-Merivale,45.33033,-75.76134,Private room in townhouse,Private room,2,1.5,2.0,1.0,43.67,2026-06-26,2026-07-26,1310.0,43.67,30.0,1125.0,t,28,58,88,363,2026-06-24,33,0,0,2020-11-24,2022-05-10,4.55,4.52,4.73,4.52,4.61,4.7,0.49,3,0
598,46623333,2026-06-24,city scrape,West Centretown two bedrooms unit!,85317954,Marilyn,9,11,5,6,"Ottawa, Canada",f,1,t,Somerset,45.40759,-75.70553,Entire guesthouse,Entire home/apt,4,1.0,2.0,2.0,103.43,2027-01-01,2027-01-31,3103.0,103.43,30.0,1125.0,t,1,1,1,175,2026-06-24,58,0,0,2020-12-22,2024-02-27,4.62,4.78,4.84,4.97,4.69,4.76,0.87,1,1
599,46624233,2026-06-24,city scrape,Beautifull House in Nice neighborhood,250684929,Junot,7,3,5,6,"Neuchâtel, Switzerland",f,2,t,Gloucester-South Nepean,45.26973,-75.73366,Private room in home,Private room,2,1.0,2.0,1.0,169.25,2026-06-25,2026-07-25,5077.35,169.25,30.0,365.0,t,29,59,89,179,2026-06-24,6,0,0,2020-12-03,2021-01-24,5.0,5.0,5.0,5.0,5.0,5.0,0.09,2,0
600,46626432,2026-06-24,city scrape,"THE LODGE - Ottawa's 12,000sqft Waterfront Mansion",254619986,Cory,7,2,7,2,"Ottawa, Canada",f,2,t,Gloucester-South Nepean,45.26076,-75.70944,Entire home,Entire home/apt,14,9.0,6.0,10.0,3131.5,2026-06-24,2026-06-26,6263.0,3131.5,2.0,1125.0,t,9,35,65,340,2026-06-24,18,1,0,2021-05-24,2026-05-20,4.83,4.78,5.0,4.89,5.0,4.61,0.29,2,2
601,46646767,2026-06-24,city scrape,"30+ Night 3BR Home w/Pool, Parking & Putting Green",696668853,Jenn,1,1,0,11,"Ottawa, Canada",t,7,t,Knoxdale-Merivale,45.32619,-75.76664,Entire bungalow,Entire home/apt,4,3.0,2.0,4.0,338.5,2026-09-01,2026-10-01,10155.12,338.5,30.0,365.0,t,0,0,21,111,2026-06-24,18,0,0,2021-07-26,2022-07-02,5.0,5.0,5.0,5.0,5.0,4.83,0.3,5,4
602,46659077,2026-07-02,previous scrape,"WFH @ Carnegie Home - Clean, Modern, Private Apt.",9103610,Ryan,12,9,5,6,"Ottawa, Canada",t,1,t,Alta Vista,45.38971,-75.62212,Entire guest suite,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,2.0,1125.0,t,0,0,0,0,2026-07-02,175,17,44,2020-12-19,2025-12-15,4.83,4.87,4.97,4.92,4.82,4.79,2.6,1,1
603,46697581,2026-06-24,city scrape,Executive 5 Bedroom home in Ottawa,377408573,Sean,5,6,5,5,"Ottawa, Canada",f,1,t,Stittsville-Kanata West,45.24846,-75.90244,Entire home,Entire home/apt,10,3.5,4.0,5.0,251.67,2026-06-26,2026-07-26,7550.0,251.67,30.0,1125.0,t,28,58,88,178,2026-06-24,1,0,0,2021-03-14,2021-03-14,5.0,5.0,5.0,5.0,5.0,5.0,0.02,1,1
604,46857561,2026-06-24,city scrape,Brand New Spacious Executive 2 BDRM with Parking,7354245,Lisa,12,11,12,10,"Ontario, Canada",t,29,t,Knoxdale-Merivale,45.3415,-75.70007,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,115.77,2026-10-18,2026-11-17,3472.95,115.77,30.0,1125.0,t,0,0,0,249,2026-06-24,11,4,3,2022-03-26,2026-05-02,4.91,4.91,4.91,5.0,4.55,4.73,0.21,20,20
605,46915965,2026-06-24,city scrape,Room Number 1,325965874,Arian,6,5,6,5,"Ottawa, Canada",t,7,t,Knoxdale-Merivale,45.36312,-75.71834,Private room in bungalow,Private room,2,1.0,2.0,1.0,95.86,2026-06-29,2026-07-01,191.72,95.86,2.0,30.0,t,25,55,81,356,2026-06-24,120,13,19,2020-12-18,2026-05-17,4.78,4.79,4.92,4.78,4.77,4.73,1.79,7,1
606,47039337,2026-06-24,city scrape,Luxe 1BR with Private Terrace near Ottawa Hospital,38459934,Corporate Stays,10,11,10,10,"Montreal, Canada",f,152,f,Kitchissippi,45.40042,-75.72784,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,155.82,2026-07-02,2026-08-02,4830.46,155.82,31.0,1125.0,t,22,52,82,183,2026-06-24,2,0,1,2024-04-05,2025-01-02,4.0,3.5,3.5,3.0,3.5,3.0,0.07,11,11
607,47093329,2026-06-24,city scrape,Downtown 2BR Gem with Balcony and Skyline Views,38459934,Corporate Stays,10,11,10,10,"Montreal, Canada",f,152,f,Somerset,45.419914,-75.698967,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,184.72,2026-07-31,2026-08-30,5541.71,184.72,30.0,365.0,t,2,25,48,149,2026-06-24,5,2,3,2024-09-30,2026-03-01,4.4,4.6,3.8,4.4,4.8,4.2,0.24,11,11
608,47094630,2026-07-02,previous scrape,Private Room & Bath with FREE Parking in Downtown,28474939,Jon,11,4,6,5,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.432740373092486,-75.67663195069966,Private room in condo,Private room,2,1.4,2.0,2.0,161.0,2026-07-13,2026-07-14,161.0,161.0,1.0,1125.0,t,6,8,9,9,2026-07-02,349,118,115,2023-08-04,2026-06-30,4.99,4.97,4.96,4.98,4.9,4.94,9.84,1,0
609,47159617,2026-07-02,previous scrape,"""Cozy ensuite master bedroom in Kanata South""!",380958634,Lola,5,6,5,6,"Ottawa, Canada",f,3,t,Kanata South,45.27518,-75.8649,Private room in townhouse,Private room,2,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,5.0,360.0,t,0,0,0,0,2026-07-02,21,3,10,2021-01-17,2025-08-03,4.67,4.81,4.86,4.86,4.62,4.81,0.32,3,0
610,47177526,2026-06-24,city scrape,Retreat surrounded by majestic trees along a river,94475629,Sylvie,9,9,4,11,"Ottawa, Canada",t,1,t,Rideau-Goulbourn,45.24163332564612,-75.80843965852512,Entire home,Entire home/apt,4,1.0,2.0,2.0,240.0,2026-06-24,2026-06-26,480.0,240.0,2.0,30.0,t,2,14,39,39,2026-06-24,136,30,22,2021-07-18,2026-06-15,4.96,4.98,4.99,4.98,4.9,4.9,2.26,1,1
611,47219752,2026-06-24,city scrape,"Entire 2 bedroom unit near NRC-Blair, clean, quiet",1959431,Paul,14,3,11,9,"Ottawa, Canada",f,13,t,Beacon Hill-Cyrville,45.43769,-75.62219,Entire home,Entire home/apt,4,1.0,2.0,2.0,89.31,2026-07-01,2026-07-31,2679.16,89.31,30.0,1125.0,t,23,53,83,358,2026-06-24,4,0,0,2021-04-30,2023-06-09,4.75,5.0,5.0,5.0,4.75,5.0,0.06,13,7
612,47338847,2026-06-24,city scrape,Charming modern barn style apartment,382217770,Aziz,5,5,5,5,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.45015,-75.63676,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,172.0,2026-06-24,2026-06-25,172.0,172.0,1.0,1125.0,t,28,58,88,358,2026-06-24,432,54,63,2021-02-28,2026-06-07,4.73,4.8,4.81,4.75,4.8,4.71,6.67,1,1
613,47341355,2026-06-24,city scrape,Sparkling clean room pvt. Bath& Fridge and Roku TV,207395364,Kambiz,7,10,5,5,"Ottawa, Canada",f,1,t,Stittsville-Kanata West,45.287,-75.93001,Private room in townhouse,Private room,2,1.0,2.0,1.0,48.99,2026-06-24,2026-07-24,1469.67,48.99,30.0,1125.0,t,30,60,69,69,2026-06-24,13,0,0,2021-03-12,2022-10-21,5.0,5.0,4.92,5.0,5.0,4.92,0.2,1,0
614,47352665,2026-06-24,city scrape,Byward Market Ottawa One Bedroom Beautiful Deck #3,266054606,Danielle,7,0,7,0,"Ottawa, Canada",t,5,t,Rideau-Vanier,45.43123,-75.69402,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,118.83,2026-07-17,2026-08-16,3564.77,118.83,30.0,1125.0,t,7,37,67,247,2026-06-24,64,4,6,2021-02-06,2026-02-22,4.88,4.91,4.92,4.98,4.94,4.81,0.98,5,5
615,47389242,2026-06-24,city scrape,Short term rental,90779543,Zed,9,10,9,7,"Ottawa, Canada",f,5,t,Gloucester-Southgate,45.37236,-75.65233,Private room in townhouse,Private room,2,1.0,2.0,1.0,55.25,2026-06-26,2026-07-26,1657.4,55.25,30.0,90.0,t,28,58,88,363,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,4,0
616,47411380,2026-07-02,previous scrape,Cozy One Bedroom w/ Parking - Mins to Downtown!,368708973,⁨Ben H.⁩,5,9,5,8,"Ottawa, Canada",f,24,t,Kitchissippi,45.40346145629883,-75.73054504394531,Entire rental unit,Entire home/apt,2,1.4,1.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,30.0,180.0,t,0,0,0,0,2026-07-02,84,1,7,2021-05-16,2025-07-11,4.12,4.23,4.55,4.6,4.45,3.93,1.34,1,1
617,47452338,2026-06-24,city scrape,Tiny Room 3Min Walk UOttawa Train Station DownTown,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.42332,-75.67867,Private room in condo,Private room,1,1.0,2.0,1.0,44.11,2026-06-24,2026-07-24,1323.39,44.11,30.0,1125.0,t,30,60,90,365,2026-06-24,6,0,0,2021-01-29,2022-05-21,3.67,3.5,3.67,4.33,4.17,3.5,0.09,28,0
618,47455269,2026-06-24,city scrape,Close to everything,90779543,Zed,9,10,9,7,"Ottawa, Canada",f,5,t,Gloucester-Southgate,45.37262,-75.65094,Private room in townhouse,Private room,2,1.0,1.0,2.0,39.07,2026-06-25,2026-07-25,1172.0,39.07,30.0,90.0,t,29,59,89,89,2026-06-24,1,0,0,2022-09-08,2022-09-08,1.0,1.0,1.0,1.0,1.0,1.0,0.02,4,0
619,47518525,2026-06-24,city scrape,Charming 1 bedroom Apt in Ottawa Neighborhood,383534057,Odette,5,5,5,5,"Ottawa, Canada",t,2,t,Orleans,45.48508,-75.5159,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,97.0,2026-07-28,2026-08-04,679.0,97.0,7.0,1125.0,t,0,26,56,331,2026-06-24,144,16,33,2021-02-13,2026-01-27,4.84,4.9,4.88,4.88,4.86,4.83,2.21,2,1
620,47540360,2026-07-02,previous scrape,Chic Urban Retreat: Central Ottawa Comfort,105348979,Lindsay,9,6,9,2,Canada,f,8,t,Capital,45.40318,-75.70159,Entire home,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,31.0,1125.0,t,0,0,0,0,2026-07-02,188,1,13,2021-02-28,2025-08-04,4.8,4.84,4.93,4.87,4.8,4.72,2.89,2,2
621,47571169,2026-06-24,city scrape,Spacious Room 3Min Walk To UOTtawa Train/Downtown,146743514,Frits,8,10,8,2,"Mexicali, Mexico",f,74,t,Rideau-Vanier,45.4223,-75.67872,Private room in rental unit,Private room,1,1.0,2.0,1.0,61.33,2026-06-24,2026-07-24,1839.87,61.33,30.0,1125.0,t,30,60,90,365,2026-06-24,8,0,0,2021-04-01,2023-09-30,4.5,4.25,4.25,4.5,4.63,4.5,0.13,28,0
622,47578010,2026-07-02,previous scrape,Bright basement apartment - close to Dows Lake,201306496,Anne,7,11,7,11,"Ottawa, Canada",t,1,t,Capital,45.39775,-75.6975,Entire guest suite,Entire home/apt,2,1.4,2.0,2.0,98.26,2027-02-01,2027-03-03,2947.78,98.26,30.0,1125.0,t,12,12,12,68,2026-07-02,50,13,11,2021-03-31,2026-05-29,5.0,5.0,5.0,5.0,5.0,4.96,0.78,1,1
623,47585659,2026-06-24,city scrape,Byward Market Ottawa Beautiful One Bedroom #4,266054606,Danielle,7,0,7,0,"Ottawa, Canada",t,5,t,Rideau-Vanier,45.43274,-75.69405,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,90.81,2026-06-24,2026-07-24,2724.3,90.81,30.0,1125.0,t,30,60,90,270,2026-06-24,30,4,4,2021-02-16,2026-05-19,4.93,4.93,4.93,4.97,4.93,4.9,0.46,5,5
624,47716316,2026-06-24,city scrape,RiverBend Landing near Mooney’s Bay,3151275,Kathy,13,10,3,7,"Ottawa, Canada",t,1,t,River,45.35461,-75.7028,Entire guest suite,Entire home/apt,4,1.0,2.0,3.0,180.0,2026-10-14,2026-10-16,360.0,180.0,1.0,14.0,t,0,0,0,43,2026-06-24,132,30,32,2023-01-05,2026-06-19,4.99,5.0,4.99,5.0,4.94,4.98,3.13,1,1
625,47717460,2026-06-24,city scrape,"""Private bedroom in a family house""",383534057,Odette,5,5,5,5,"Ottawa, Canada",t,2,t,Orleans,45.48523,-75.51675,Private room in guest suite,Private room,1,1.0,2.0,1.0,68.67,2026-07-06,2026-07-09,206.0,68.67,3.0,365.0,t,9,34,64,339,2026-06-24,95,13,19,2021-04-19,2026-03-12,4.83,4.92,4.87,4.88,4.84,4.78,1.51,2,1
626,47739629,2026-07-02,previous scrape,"Luxury 1 BDR + Den Condo for Rent, Downtown Ottawa",256749462,Shamar,7,2,5,5,"Ottawa, Canada",f,1,t,Somerset,45.42256,-75.69814,Entire condo,Entire home/apt,2,1.4,1.0,2.0,223.31,2026-07-02,2027-07-02,81509.0,223.31,365.0,1125.0,t,30,60,90,365,2026-07-02,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
627,47780977,2026-06-24,city scrape,Very large room for your comfort,250684929,Junot,7,3,5,6,"Neuchâtel, Switzerland",f,2,t,Gloucester-South Nepean,45.2696,-75.73187,Private room in home,Private room,2,1.4,2.0,1.0,207.46,2026-06-24,2026-07-24,6223.9,207.46,30.0,1125.0,t,30,60,90,365,2026-06-24,1,0,0,2021-01-24,2021-01-24,5.0,5.0,5.0,5.0,5.0,5.0,0.02,2,0
628,47795735,2026-06-24,city scrape,COZY BASEMENT PRIVATE,155791470,Badri,8,8,7,11,"Ottawa, Canada",f,3,t,Gloucester-Southgate,45.36718,-75.63249,Private room in home,Private room,2,1.5,2.0,2.0,66.56,2026-11-01,2026-12-01,1996.65,66.56,30.0,120.0,t,0,0,0,62,2026-06-24,16,0,0,2021-01-28,2022-03-18,4.75,4.94,4.81,4.63,4.69,4.75,0.24,3,0
629,47889732,2026-06-24,city scrape,"Skating on the Rideau Canal! Lovely, comfy suite!",318541362,Katie,6,6,5,7,"Ottawa, Canada",f,3,t,Rideau-Vanier,45.42643,-75.67699,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,107.23,2027-02-21,2027-03-23,3216.99,107.23,30.0,1125.0,t,8,11,11,134,2026-06-24,60,1,3,2021-01-28,2025-07-02,4.63,4.68,4.73,4.77,4.83,4.6,0.91,3,3
630,47913017,2026-06-24,city scrape,Stylish Studio Escape near Suya Palace w/ Terrace,38459934,Corporate Stays,10,11,10,10,"Montreal, Canada",f,152,f,Kitchissippi,45.40256,-75.72596,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,150.01,2026-07-11,2026-08-11,4650.23,150.01,31.0,1125.0,t,13,43,73,174,2026-06-24,2,1,1,2025-02-26,2026-03-28,5.0,5.0,4.5,5.0,5.0,5.0,0.12,11,11
631,48012003,2026-06-24,city scrape,Byward Market Ottawa Beautiful One Bedroom #6,266054606,Danielle,7,0,7,0,"Ottawa, Canada",t,5,t,Rideau-Vanier,45.43245,-75.69473,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,91.75,2026-06-24,2026-07-24,2752.64,91.75,30.0,1125.0,t,30,60,90,270,2026-06-24,35,2,3,2021-02-13,2026-05-18,4.86,4.86,4.82,4.86,4.94,4.8,0.54,5,5
